484;Волоколамск, Московская обл.
2475;Волоконовка, Белгородская обл.
2681;Волосово, Ленинградская обл.
2813;Волот, Новгородская обл.
974;Волхов, Ленинградская обл.
1653;Волчанск, Свердловская обл.
804;Волчиха, Алтайский край
15230;Вольгинский, Петушинский р-он, Владимирская обл.
14929;Вольное, Астраханская обл.
1853;Вольно-Надеждинское, Приморский край
2958;Вольск, Саратовская обл.
2600;Воргашор, Коми респ.
999;Воркута, Коми респ.
13296;Воробьевка, Воронежская обл.
506;Воронеж
15287;Воронино, Клинский район, Московская обл.
13532;Воронино, Московская обл.
221;Вороново, Московская обл.
